0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, weight
90.01, 202.95, 250.99, 40.51, 195.51, 215.06, 99.83, 121.47, 84.25, 97.73, 95.5, 52.01, 175.71, 126.48, 145.24, 158.06, 131.06, 122.7, 103.51, 77.97, 151.23, 130.37, 129.19, 168.67, 107.51, 100.66, 87.96, 86.04, 56.77, 47.42, 20.36, 7.23, 78.01, 49.82, 34.34, 24.5, 67.62, 31.95, 85.41, 54.41, 156.66, 139.36, 81.77, 5.06, 3.43, 85.24, 74.3, 108.81, 0.0
148.45, 286.63, 137.45, 121.16, 277.91, 266.11, 167.73, 125.5, 111.75, 119.91, 48.2, 68.6, 233.3, 170.24, 173.84, 224.59, 208.33, 177.28, 148.66, 91.98, 185.53, 138.34, 171.32, 157.92, 136.52, 100.31, 49.75, 61.17, 36.5, 21.78, 43.68, 13.03, 93.79, 63.85, 54.46, 2.36, 44.82, 139.23, 104.62, 49.06, 46.05, 134.02, 158.26, 4.5, 14.74, 27.98, 106.88, 108.52, 0.0
119.46, 230.79, 257.18, 45.9, 287.5, 237.76, 138.37, 209.3, 102.97, 130.22, 91.86, 102.02, 221.44, 139.9, 150.03, 210.9, 186.91, 154.48, 153.75, 90.76, 154.41, 141.87, 174.18, 228.89, 155.57, 92.18, 65.65, 43.22, 32.38, 26.65, 95.61, 14.82, 140.13, 74.42, 46.58, 4.61, 36.0, 109.12, 89.9, 111.89, 119.5, 16.46, 13.63, 107.37, 3.81, 101.01, 108.38, 93.55, 0.0
126.17, 316.01, 211.37, 117.71, 157.05, 341.57, 146.34, 151.3, 133.27, 122.5, 72.0, 86.9, 183.8, 126.99, 209.17, 185.49, 179.8, 164.81, 145.22, 95.3, 142.64, 136.84, 151.23, 184.74, 147.34, 105.9, 31.13, 80.99, 31.42, 11.33, 47.03, 14.23, 116.25, 57.78, 36.61, 9.2, 36.05, 93.47, 64.2, 44.38, 232.85, 32.58, 18.25, 155.82, 12.49, 131.88, 101.49, 145.44, 0.0
121.94, 113.98, 276.75, 42.32, 253.97, 218.56, 117.84, 148.97, 120.57, 157.49, 79.65, 81.1, 229.93, 148.36, 197.86, 254.44, 181.94, 165.66, 131.91, 65.09, 182.9, 168.6, 156.34, 156.04, 142.29, 109.26, 42.39, 58.8, 46.98, 15.06, 32.01, 12.23, 113.71, 57.32, 24.04, 23.06, 47.78, 65.79, 46.75, 36.29, 80.54, 23.84, 33.4, 133.17, 9.28, 49.47, 82.35, 83.73, 0.0
126.41, 292.4, 143.96, 55.48, 136.1, 237.4, 111.82, 164.93, 93.27, 90.78, 59.87, 25.61, 166.46, 139.85, 117.76, 173.35, 136.3, 129.7, 98.21, 76.29, 147.46, 98.91, 147.41, 123.82, 102.94, 78.69, 23.44, 64.03, 82.35, 6.52, 22.68, 9.3, 105.58, 56.9, 17.94, 36.48, 38.31, 44.02, 26.82, 58.76, 44.93, 14.55, 21.54, 62.39, 56.34, 11.84, 64.69, 91.39, 0.0
102.59, 173.03, 223.95, 76.0, 275.23, 236.79, 116.18, 180.88, 128.23, 151.6, 72.01, 65.03, 228.06, 108.62, 243.08, 162.04, 157.46, 148.84, 102.11, 91.0, 150.36, 140.56, 186.79, 167.1, 79.37, 84.84, 41.37, 69.95, 54.22, 17.45, 17.26, 17.53, 87.04, 13.58, 27.95, 31.39, 62.18, 79.99, 62.53, 48.85, 50.05, 13.38, 33.04, 85.46, 4.69, 24.75, 23.74, 42.45, 0.0
166.93, 295.29, 200.36, 147.45, 203.13, 206.98, 138.21, 258.41, 103.17, 116.67, 96.81, 114.41, 178.9, 132.45, 171.96, 217.74, 121.72, 98.28, 97.39, 93.64, 144.85, 131.26, 171.08, 171.55, 148.54, 166.69, 132.22, 148.35, 166.33, 119.96, 125.79, 144.29, 142.29, 143.13, 148.05, 162.33, 155.13, 107.16, 113.73, 174.19, 232.58, 184.67, 196.42, 160.44, 222.57, 156.92, 192.95, 198.08, 0.0
133.61, 213.34, 252.96, 176.06, 336.52, 269.15, 136.48, 162.25, 80.91, 96.27, 58.05, 122.17, 247.53, 138.45, 232.75, 178.45, 175.45, 134.76, 128.9, 93.7, 192.8, 177.24, 210.21, 192.64, 194.34, 152.02, 121.1, 148.18, 163.57, 76.31, 80.31, 30.72, 102.7, 73.6, 41.25, 12.55, 90.74, 114.18, 135.11, 119.47, 251.58, 175.88, 224.52, 182.06, 310.7, 183.29, 258.2, 244.45, 0.0
156.53, 255.59, 193.19, 92.77, 300.35, 235.16, 133.34, 62.51, 93.59, 105.48, 59.42, 77.04, 219.3, 137.09, 249.36, 142.02, 166.46, 131.02, 121.19, 81.66, 138.62, 140.46, 186.8, 176.21, 111.25, 113.59, 91.74, 95.11, 91.56, 62.83, 81.85, 21.39, 84.59, 107.55, 56.71, 22.19, 69.75, 111.05, 108.2, 82.22, 158.1, 127.09, 183.04, 157.17, 107.49, 141.35, 197.66, 142.05, 0.0
80.44, 169.72, 263.64, 83.31, 158.01, 171.03, 104.28, 144.25, 113.06, 97.58, 56.88, 19.25, 73.52, 90.82, 162.32, 165.03, 154.04, 128.1, 110.06, 62.62, 131.98, 145.31, 151.58, 176.12, 154.57, 88.56, 67.89, 69.33, 161.88, 31.46, 52.44, 19.65, 78.04, 106.45, 84.81, 70.78, 86.01, 66.63, 81.92, 55.62, 102.07, 101.71, 98.82, 105.23, 96.1, 139.07, 181.17, 130.57, 0.0
100.09, 175.07, 155.18, 118.97, 299.65, 317.55, 86.63, 144.04, 97.11, 105.78, 79.01, 70.92, 203.93, 136.57, 258.32, 133.02, 170.77, 148.08, 155.79, 83.52, 163.11, 159.95, 171.35, 210.79, 138.42, 120.17, 102.05, 104.69, 184.26, 27.58, 71.88, 41.98, 113.52, 24.53, 111.7, 161.31, 92.02, 8.32, 64.73, 65.97, 138.73, 65.71, 32.95, 158.68, 134.58, 12.98, 23.02, 122.58, 0.0
152.15, 240.77, 259.95, 103.98, 278.76, 215.64, 135.6, 142.44, 135.02, 135.97, 99.05, 29.35, 276.39, 137.9, 206.49, 191.78, 197.17, 174.94, 126.5, 97.66, 178.26, 190.0, 185.84, 205.8, 146.23, 130.14, 54.73, 82.25, 58.75, 11.21, 74.74, 83.31, 96.71, 1.66, 101.03, 49.6, 24.6, 41.68, 28.25, 98.49, 58.89, 104.18, 212.09, 139.96, 10.86, 8.65, 50.51, 150.05, 0.0
146.37, 279.95, 210.62, 149.54, 216.26, 236.02, 125.9, 90.2, 83.13, 83.56, 73.24, 40.58, 133.44, 112.75, 158.13, 132.21, 118.28, 130.98, 117.72, 70.41, 131.71, 117.87, 141.94, 128.49, 97.2, 74.43, 75.71, 81.71, 32.83, 9.3, 54.43, 42.08, 59.76, 34.26, 55.25, 51.44, 47.01, 16.99, 41.5, 91.49, 213.88, 97.1, 102.55, 94.71, 70.88, 1.79, 37.47, 105.26, 0.0
85.24, 189.02, 260.88, 10.42, 316.93, 276.88, 112.27, 166.33, 149.31, 116.29, 138.34, 65.06, 278.29, 161.79, 217.65, 203.57, 203.14, 175.58, 153.35, 95.96, 173.49, 147.84, 185.77, 201.86, 145.24, 126.25, 37.89, 125.3, 43.37, 9.14, 19.99, 14.21, 132.49, 56.95, 50.2, 12.95, 73.07, 39.39, 69.13, 97.28, 57.15, 10.05, 36.55, 22.96, 92.92, 13.35, 71.22, 91.79, 0.0
149.43, 232.94, 269.48, 108.8, 111.41, 116.63, 98.15, 143.17, 111.84, 122.81, 126.54, 40.38, 140.08, 137.79, 182.34, 243.24, 164.87, 186.49, 146.54, 80.86, 126.14, 137.1, 169.16, 227.83, 120.93, 88.85, 35.17, 52.74, 111.03, 69.1, 50.76, 13.87, 119.02, 99.99, 41.53, 1.87, 5.93, 34.25, 69.26, 99.65, 129.85, 134.46, 31.2, 3.82, 206.86, 39.78, 89.18, 91.99, 0.0
149.35, 222.09, 229.57, 22.01, 266.42, 294.29, 111.06, 159.07, 105.02, 122.67, 102.28, 80.17, 215.42, 148.62, 119.98, 235.83, 146.71, 179.88, 128.06, 91.13, 166.05, 117.44, 194.59, 202.72, 101.04, 97.48, 25.35, 69.59, 103.38, 9.52, 11.64, 44.71, 100.6, 56.62, 2.0, 7.19, 51.34, 65.0, 2.97, 59.55, 172.89, 42.54, 2.48, 5.39, 212.37, 87.07, 86.7, 66.79, 0.0
142.61, 237.72, 118.2, 130.52, 297.5, 139.46, 91.18, 91.19, 130.21, 98.64, 75.03, 130.17, 152.86, 146.45, 175.99, 232.43, 160.84, 175.19, 117.66, 89.26, 140.33, 160.33, 135.59, 162.01, 118.41, 102.67, 57.9, 105.47, 36.7, 13.41, 45.79, 10.05, 122.88, 60.78, 32.73, 49.85, 39.46, 56.64, 24.96, 44.72, 169.05, 101.31, 13.89, 106.44, 26.79, 17.44, 57.03, 62.88, 0.0
82.16, 266.71, 183.4, 1.94, 91.37, 233.84, 63.8, 87.19, 72.98, 82.99, 56.17, 33.3, 98.16, 113.74, 175.79, 139.99, 110.27, 128.53, 91.02, 71.16, 113.17, 97.57, 102.98, 117.66, 80.24, 64.91, 54.35, 67.28, 75.01, 42.11, 34.57, 4.96, 70.57, 58.68, 114.49, 22.9, 21.42, 26.91, 24.41, 100.57, 43.11, 65.09, 110.84, 155.49, 4.27, 5.79, 104.35, 93.1, 0.0
152.82, 226.9, 238.56, 164.11, 270.4, 234.31, 139.54, 217.71, 141.16, 115.03, 113.45, 136.54, 215.8, 155.07, 186.69, 207.79, 155.81, 174.22, 117.98, 104.82, 156.96, 145.02, 200.9, 211.27, 183.25, 167.12, 173.97, 181.94, 195.35, 143.23, 183.73, 154.82, 187.67, 147.99, 183.0, 213.98, 154.82, 139.23, 163.54, 199.43, 295.16, 206.25, 281.6, 259.6, 254.36, 164.85, 199.01, 188.84, 0.0
150.54, 190.81, 228.5, 168.81, 294.35, 317.53, 115.91, 151.7, 104.34, 115.94, 64.62, 141.53, 264.77, 150.14, 143.56, 218.41, 145.02, 151.14, 105.57, 95.35, 137.4, 118.18, 193.64, 144.16, 172.07, 186.64, 174.45, 158.98, 147.7, 87.3, 110.6, 28.11, 95.15, 101.56, 93.28, 95.49, 123.29, 58.04, 102.37, 165.25, 252.66, 225.38, 303.32, 296.23, 346.34, 102.95, 240.29, 228.51, 0.0
147.87, 313.96, 205.21, 139.07, 287.56, 269.91, 113.83, 165.44, 104.11, 94.73, 75.64, 130.41, 241.64, 147.59, 189.6, 182.51, 167.89, 199.12, 111.08, 90.47, 108.2, 129.69, 174.49, 191.16, 86.37, 132.77, 74.36, 55.35, 164.42, 56.57, 74.91, 35.24, 83.83, 96.98, 77.27, 80.33, 81.49, 52.38, 95.2, 149.83, 263.42, 123.54, 245.04, 235.5, 97.43, 152.78, 219.66, 202.54, 0.0
100.92, 72.84, 185.32, 6.84, 5.11, 140.41, 109.45, 114.51, 126.46, 126.8, 87.42, 45.66, 142.33, 151.0, 180.1, 205.96, 190.93, 163.66, 144.74, 99.62, 185.51, 187.74, 180.1, 195.35, 184.98, 142.98, 88.76, 125.78, 93.54, 19.32, 172.5, 26.24, 95.21, 114.33, 29.86, 22.27, 99.2, 126.73, 90.34, 71.59, 47.24, 10.86, 12.32, 66.81, 159.85, 122.75, 185.92, 121.61, 0.0
147.27, 273.36, 188.19, 14.55, 281.6, 130.41, 114.15, 86.02, 119.35, 123.01, 67.82, 46.53, 168.73, 109.11, 159.57, 235.22, 159.39, 161.35, 139.56, 100.96, 152.82, 164.32, 236.45, 193.58, 155.95, 120.71, 72.4, 125.95, 127.53, 65.46, 20.78, 39.67, 84.93, 106.06, 10.75, 102.12, 54.11, 103.24, 53.15, 76.1, 235.19, 21.3, 109.26, 124.11, 94.63, 109.73, 163.71, 85.63, 0.11157036436215946
71.37, 53.77, 184.46, 52.07, 224.04, 151.92, 103.65, 115.68, 117.64, 106.8, 113.73, 52.78, 138.7, 110.17, 135.14, 241.22, 172.17, 182.36, 141.85, 87.6, 139.59, 184.34, 205.71, 196.95, 134.19, 148.45, 91.5, 80.23, 100.53, 67.54, 132.99, 33.99, 87.37, 95.91, 35.28, 3.33, 31.24, 45.3, 23.71, 64.1, 94.11, 17.62, 13.68, 4.16, 131.54, 63.11, 78.99, 199.26, 0.1185610727034512
125.01, 258.03, 227.95, 97.84, 207.67, 256.99, 105.38, 135.27, 120.59, 124.0, 75.57, 44.7, 103.84, 156.51, 187.23, 182.48, 177.0, 135.38, 132.96, 80.53, 154.18, 122.82, 228.99, 191.6, 143.12, 103.96, 82.56, 77.49, 75.25, 66.43, 65.5, 18.69, 98.97, 48.15, 41.64, 27.24, 22.81, 28.15, 33.58, 56.45, 100.54, 101.26, 20.0, 3.24, 115.52, 38.33, 118.54, 140.23, 0.11745664351922314
137.92, 273.8, 184.95, 108.84, 255.1, 170.69, 87.99, 137.08, 106.55, 130.51, 92.51, 91.8, 229.85, 143.18, 161.07, 249.13, 160.31, 166.3, 124.53, 95.08, 172.08, 142.64, 133.62, 141.16, 163.49, 162.05, 82.43, 81.5, 96.95, 90.02, 120.11, 104.69, 97.81, 61.01, 33.74, 6.4, 114.21, 54.39, 146.8, 63.82, 100.84, 11.61, 110.64, 159.3, 230.08, 45.58, 125.88, 46.61, 0.12382730795966423
121.31, 294.36, 252.95, 103.66, 330.71, 350.0, 137.23, 137.02, 143.8, 162.67, 116.14, 103.08, 243.97, 194.99, 197.96, 171.77, 182.65, 180.94, 147.93, 97.26, 164.96, 204.37, 201.2, 188.14, 139.42, 141.9, 77.51, 97.75, 144.79, 77.21, 165.77, 130.45, 138.83, 73.46, 2.87, 39.55, 175.46, 47.56, 162.57, 95.69, 62.93, 129.48, 119.73, 191.8, 42.87, 22.98, 138.19, 80.13, 0.11408094765056988
103.28, 143.5, 141.18, 55.78, 178.07, 207.43, 138.55, 118.44, 137.74, 128.97, 113.58, 103.28, 166.74, 156.58, 174.17, 169.8, 185.36, 187.44, 135.8, 101.73, 150.75, 169.69, 161.94, 148.03, 160.26, 147.58, 114.91, 128.1, 123.17, 57.81, 115.36, 119.04, 158.18, 105.22, 94.34, 86.03, 176.11, 103.62, 59.05, 81.17, 65.99, 8.97, 6.28, 3.55, 112.15, 77.77, 86.78, 117.56, 0.12803658773576398
105.5, 199.75, 213.83, 157.4, 190.82, 175.27, 105.79, 110.64, 94.73, 91.83, 55.87, 49.92, 159.31, 108.22, 144.85, 164.88, 134.73, 104.19, 111.79, 69.27, 114.65, 108.3, 102.55, 108.81, 109.16, 131.32, 67.87, 96.29, 41.15, 29.07, 70.64, 19.29, 99.26, 56.5, 50.68, 57.27, 59.59, 55.22, 7.91, 93.03, 53.69, 26.52, 96.81, 35.39, 81.62, 29.65, 60.47, 127.26, 0.11296120008378892
131.2, 218.97, 232.06, 93.43, 261.85, 278.67, 124.42, 187.23, 121.25, 132.57, 96.49, 100.52, 213.01, 179.66, 208.96, 271.41, 206.64, 175.58, 156.13, 131.54, 150.88, 183.15, 163.87, 160.95, 199.71, 151.74, 142.96, 96.66, 129.64, 112.51, 102.01, 73.76, 133.57, 108.42, 75.8, 83.25, 126.09, 103.44, 75.15, 116.16, 65.81, 93.47, 7.88, 115.68, 128.58, 90.26, 100.72, 140.89, 0.14547610787790982
149.17, 248.87, 178.23, 132.46, 216.16, 176.65, 119.9, 204.04, 99.12, 105.11, 94.63, 116.11, 167.3, 125.31, 142.01, 196.79, 120.54, 119.1, 93.44, 104.34, 139.24, 138.41, 149.4, 138.73, 170.21, 146.23, 164.52, 166.97, 149.56, 134.89, 177.78, 164.47, 152.76, 142.44, 145.76, 166.06, 116.88, 115.2, 141.21, 172.72, 255.74, 176.07, 192.9, 172.52, 193.83, 142.34, 194.48, 193.22, 0.07954195946422941
128.58, 245.3, 228.07, 143.89, 319.19, 238.15, 140.81, 153.66, 77.71, 96.75, 63.34, 115.89, 191.93, 127.51, 198.64, 216.39, 139.87, 108.92, 91.3, 88.74, 132.05, 163.97, 176.27, 157.24, 159.44, 193.19, 120.81, 123.11, 110.11, 93.49, 119.15, 102.94, 137.27, 100.15, 56.38, 87.97, 105.56, 106.65, 100.6, 125.36, 269.74, 204.05, 290.91, 181.68, 221.35, 149.22, 211.96, 198.86, 0.18033320558649174
121.48, 171.71, 127.32, 118.44, 168.24, 224.1, 100.77, 98.86, 75.76, 75.6, 54.54, 58.13, 110.3, 112.78, 172.38, 117.12, 105.24, 94.73, 96.82, 62.88, 96.44, 107.56, 155.72, 146.93, 96.54, 98.54, 73.13, 58.71, 82.12, 95.59, 53.43, 80.24, 91.03, 113.27, 53.15, 78.33, 78.22, 87.2, 86.04, 101.69, 186.66, 112.56, 201.96, 151.73, 163.97, 120.37, 137.46, 158.41, 0.059661511451469744
135.11, 162.53, 231.09, 81.7, 207.07, 168.7, 137.21, 212.97, 128.34, 126.1, 91.84, 69.45, 182.54, 116.02, 240.22, 241.71, 185.49, 134.11, 131.44, 81.51, 168.45, 134.24, 167.99, 178.69, 192.81, 162.58, 118.13, 175.47, 107.6, 121.01, 86.34, 132.56, 195.8, 169.54, 92.24, 99.13, 106.8, 83.51, 82.62, 143.86, 39.22, 18.82, 201.96, 181.87, 211.56, 178.72, 147.82, 118.23, 0.20457472479156452
171.44, 321.0, 222.12, 161.8, 321.0, 305.9, 149.22, 200.92, 116.84, 123.96, 92.03, 123.33, 230.19, 148.15, 164.06, 257.21, 185.75, 152.04, 120.3, 102.99, 189.86, 160.78, 203.99, 192.48, 196.13, 166.56, 88.87, 100.3, 80.31, 70.9, 113.53, 146.86, 154.38, 70.35, 53.61, 52.01, 42.94, 33.18, 52.48, 58.01, 122.08, 204.94, 154.87, 10.15, 182.52, 136.35, 77.82, 72.29, 0.23793187998328527
111.89, 187.53, 195.38, 116.2, 256.71, 183.15, 118.48, 221.1, 162.24, 141.69, 100.5, 144.25, 188.45, 132.45, 174.86, 247.81, 222.06, 184.73, 150.35, 102.85, 119.38, 137.21, 215.56, 230.56, 192.88, 181.34, 164.32, 151.76, 220.26, 228.75, 220.83, 217.6, 194.08, 159.22, 134.22, 125.43, 123.14, 109.36, 155.02, 167.62, 66.51, 142.62, 76.3, 4.87, 84.26, 131.19, 130.81, 117.43, 0.23793187998328527
105.6, 294.08, 183.91, 60.07, 233.37, 295.16, 139.48, 209.63, 113.57, 134.24, 120.14, 102.96, 175.41, 151.17, 241.04, 207.98, 131.36, 180.28, 150.2, 96.92, 166.19, 172.04, 170.3, 209.81, 181.08, 203.05, 131.2, 132.89, 212.78, 106.64, 132.54, 140.21, 185.79, 152.7, 82.86, 57.77, 72.43, 78.51, 149.51, 145.63, 191.17, 173.88, 69.38, 135.14, 141.86, 63.05, 149.03, 54.03, 0.009396540346493195
87.79, 103.65, 122.59, 36.13, 50.8, 92.7, 110.32, 240.49, 98.01, 84.62, 58.17, 37.48, 109.11, 72.72, 194.64, 185.8, 117.88, 122.24, 77.85, 55.57, 100.22, 121.39, 157.67, 151.21, 127.43, 125.5, 164.77, 112.78, 174.28, 92.87, 159.31, 191.08, 127.78, 114.96, 147.81, 76.78, 122.72, 66.36, 82.89, 198.96, 105.86, 108.34, 87.44, 43.28, 81.31, 65.87, 72.19, 93.95, 0.3087927545971054
