0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, weight
78.29, 103.12, 124.58, 130.91, 112.24, 97.88, 190.39, 369.23, 207.35, 138.19, 108.26, 126.38, 122.04, 104.22, 204.5, 248.44, 199.15, 181.52, 175.35, 167.62, 114.61, 78.52, 155.2, 211.1, 329.8, 287.38, 239.69, 199.6, 150.15, 233.13, 344.3, 467.37, 390.64, 311.5, 250.3, 150.87, 109.69, 212.94, 320.11, 483.16, 279.22, 287.86, 231.48, 194.02, 177.52, 235.37, 267.88, 399.83, 2.082417332898504
113.58, 105.98, 100.44, 155.99, 135.91, 123.26, 223.65, 424.15, 149.07, 113.94, 78.43, 91.94, 67.47, 129.13, 247.11, 298.4, 162.74, 104.69, 100.93, 50.59, 80.24, 146.91, 210.81, 272.8, 301.89, 255.08, 202.39, 134.82, 160.93, 266.36, 381.87, 508.28, 373.91, 295.05, 223.81, 136.25, 130.17, 235.66, 348.74, 521.98, 305.97, 284.35, 252.84, 167.18, 153.83, 231.73, 259.31, 408.47, 2.764581869145262
145.27, 86.14, 104.32, 159.09, 141.99, 119.65, 214.34, 392.18, 114.39, 60.52, 137.17, 101.4, 107.59, 133.09, 228.77, 285.24, 111.21, 70.08, 85.28, 88.53, 112.77, 148.65, 211.31, 255.11, 273.59, 226.19, 170.05, 142.97, 150.94, 256.44, 354.99, 475.44, 317.72, 266.9, 207.83, 137.7, 113.26, 232.19, 322.39, 486.41, 203.07, 256.98, 219.39, 204.98, 160.67, 219.06, 215.53, 376.63, 3.1070431694600664
116.93, 142.79, 94.38, 86.36, 41.87, 111.64, 208.69, 406.2, 162.68, 120.65, 84.35, 94.83, 38.41, 96.29, 224.06, 284.75, 150.77, 130.64, 121.28, 45.87, 64.27, 119.73, 189.61, 258.73, 307.28, 258.62, 212.21, 143.72, 150.72, 253.61, 363.38, 488.41, 373.56, 308.61, 207.88, 144.27, 103.97, 231.86, 335.93, 505.27, 229.0, 284.09, 228.32, 160.55, 150.55, 222.59, 232.35, 417.19, 3.424722749788161
111.99, 84.03, 80.34, 150.99, 151.74, 90.37, 193.62, 372.75, 114.94, 82.08, 96.02, 97.2, 102.84, 136.34, 217.75, 273.27, 106.6, 81.92, 72.44, 53.1, 100.82, 153.67, 195.59, 241.48, 250.49, 215.2, 170.22, 134.37, 148.9, 238.89, 331.79, 444.39, 315.69, 256.64, 185.07, 103.86, 118.99, 224.71, 296.55, 470.32, 203.13, 219.51, 197.37, 168.77, 169.47, 197.93, 198.57, 371.03, 3.717759433433751
71.53, 69.13, 102.71, 88.92, 72.8, 79.49, 157.43, 349.46, 148.23, 88.14, 74.76, 50.34, 50.72, 80.77, 183.21, 243.15, 150.54, 122.93, 120.21, 45.86, 45.78, 94.86, 152.0, 206.62, 258.72, 226.55, 186.96, 132.57, 118.8, 209.97, 304.57, 417.48, 290.33, 240.93, 190.88, 120.09, 93.71, 197.26, 266.38, 443.56, 186.08, 203.17, 196.23, 173.79, 139.75, 186.26, 194.4, 353.0, 4.510761352465646
69.07, 54.92, 50.54, 101.74, 37.21, 67.11, 194.22, 419.88, 154.23, 90.22, 88.71, 84.44, 47.35, 101.42, 234.72, 286.6, 128.51, 130.43, 117.15, 40.69, 71.94, 128.99, 197.83, 250.27, 304.23, 260.2, 206.53, 156.65, 146.3, 250.57, 365.9, 501.58, 373.31, 289.68, 218.71, 124.7, 102.82, 230.68, 307.94, 508.06, 223.33, 227.0, 224.34, 173.67, 167.31, 211.21, 288.28, 402.85, 5.170157304811542
56.75, 77.0, 74.41, 79.12, 85.89, 61.97, 157.53, 355.88, 137.88, 80.16, 63.81, 70.24, 58.31, 100.4, 193.3, 262.48, 131.44, 107.4, 105.63, 46.19, 66.62, 116.15, 167.95, 221.99, 255.04, 199.76, 176.43, 129.14, 126.0, 219.56, 309.98, 437.5, 240.53, 155.45, 178.31, 103.55, 101.05, 202.11, 257.34, 452.25, 161.87, 173.07, 177.46, 134.12, 135.57, 165.2, 200.7, 323.75, 5.170157304811542
102.94, 78.09, 92.96, 88.46, 98.11, 67.02, 145.59, 318.81, 126.56, 91.68, 86.47, 75.51, 63.43, 87.29, 177.46, 242.93, 118.64, 99.75, 99.32, 65.27, 69.67, 104.13, 154.46, 198.27, 239.23, 195.79, 170.81, 121.45, 121.67, 196.28, 277.68, 387.58, 284.35, 235.88, 178.21, 119.3, 99.53, 190.01, 239.41, 402.07, 210.79, 182.31, 193.89, 161.88, 156.02, 208.27, 232.37, 322.88, 5.924158124437769
91.45, 84.06, 97.57, 99.63, 101.37, 90.1, 188.02, 402.21, 157.84, 97.6, 68.68, 73.12, 55.23, 104.76, 227.08, 293.11, 151.4, 138.31, 121.32, 20.65, 53.04, 118.22, 202.14, 257.98, 314.96, 259.24, 208.05, 144.92, 147.6, 254.43, 356.0, 497.09, 349.65, 292.18, 219.84, 111.54, 114.57, 230.64, 292.63, 505.95, 146.97, 208.15, 190.98, 176.66, 153.56, 192.96, 253.28, 368.36, 6.321442377226113
