0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, weight
100.27, 48.51, 103.47, 273.44, 125.55, 206.56, 313.77, 245.34, 44.92, 17.38, 41.97, 149.14, 262.92, 59.34, 145.05, 240.38, 24.55, 55.73, 65.16, 87.18, 135.28, 58.86, 41.53, 27.21, 72.91, 54.74, 65.67, 116.45, 129.86, 91.41, 65.94, 160.72, 72.84, 53.87, 77.82, 98.44, 129.37, 64.95, 109.08, 113.97, 86.84, 110.73, 97.19, 115.98, 147.5, 127.2, 147.65, 176.63, 0.0
123.15, 124.22, 146.77, 212.59, 305.0, 289.18, 341.24, 194.73, 94.17, 88.64, 96.69, 195.94, 309.05, 112.99, 254.85, 233.16, 97.31, 90.06, 122.29, 117.59, 116.7, 99.34, 123.82, 128.94, 112.07, 129.1, 103.77, 118.65, 139.69, 113.0, 189.42, 191.74, 132.67, 144.99, 113.21, 166.02, 161.93, 105.51, 178.52, 178.89, 173.82, 196.21, 205.1, 256.79, 236.24, 180.96, 272.15, 260.47, 0.0
71.2, 65.31, 80.47, 188.25, 183.04, 225.97, 228.3, 259.99, 20.35, 10.5, 31.9, 203.92, 272.32, 73.69, 133.99, 136.98, 33.31, 7.4, 40.37, 69.89, 61.65, 23.41, 9.83, 15.17, 70.73, 40.35, 46.74, 72.82, 78.98, 41.27, 167.32, 146.02, 56.63, 59.21, 47.86, 135.92, 102.12, 14.32, 67.66, 62.53, 120.6, 120.13, 111.96, 225.82, 237.26, 140.55, 229.88, 135.84, 0.0
46.43, 53.59, 77.15, 216.26, 238.46, 268.81, 388.85, 193.86, 16.69, 28.86, 56.0, 204.1, 314.61, 110.32, 169.69, 110.21, 32.72, 10.27, 60.59, 75.79, 77.51, 27.71, 11.02, 13.78, 38.29, 81.69, 50.25, 114.54, 111.73, 48.97, 126.86, 118.95, 46.93, 45.0, 47.27, 104.96, 93.83, 30.78, 96.96, 60.55, 140.98, 111.28, 106.79, 121.56, 197.14, 78.8, 172.47, 94.2, 0.0
82.41, 77.73, 55.16, 154.28, 150.86, 206.46, 327.06, 325.09, 21.61, 21.59, 19.64, 61.66, 35.99, 37.74, 156.22, 268.55, 34.29, 38.0, 76.13, 45.61, 93.41, 58.53, 3.64, 26.86, 81.54, 73.07, 41.69, 88.88, 84.6, 60.51, 2.77, 87.25, 40.86, 21.4, 47.58, 86.96, 57.87, 36.08, 45.07, 97.45, 61.9, 47.63, 98.71, 93.75, 139.88, 79.09, 240.78, 100.28, 0.0
157.4, 47.9, 82.29, 265.17, 168.47, 342.36, 443.33, 338.55, 39.06, 16.82, 40.27, 183.28, 197.53, 210.27, 172.96, 124.33, 46.11, 21.74, 67.98, 71.29, 84.55, 160.69, 7.69, 41.24, 62.47, 91.42, 45.94, 106.72, 82.86, 72.4, 11.04, 106.95, 35.31, 73.11, 56.8, 99.58, 38.41, 41.99, 81.54, 54.52, 88.3, 66.26, 75.86, 60.61, 155.5, 90.09, 73.33, 57.54, 0.0
47.86, 26.35, 13.88, 75.15, 114.92, 291.96, 351.9, 175.46, 17.19, 15.16, 16.4, 2.4, 11.82, 74.41, 224.94, 186.4, 19.91, 14.89, 37.82, 76.0, 42.17, 132.15, 19.66, 24.03, 24.57, 87.08, 46.61, 105.69, 94.76, 84.47, 162.61, 123.72, 30.42, 31.42, 44.44, 60.03, 47.62, 78.47, 68.47, 48.12, 70.61, 59.98, 8.06, 8.83, 7.75, 65.48, 117.2, 136.43, 0.0
53.1, 27.09, 51.25, 206.67, 150.92, 255.12, 375.15, 327.05, 32.23, 29.46, 40.53, 29.4, 66.41, 90.41, 212.08, 227.2, 21.68, 13.49, 64.51, 65.35, 99.8, 153.76, 31.64, 11.5, 63.26, 74.48, 69.07, 59.49, 102.54, 95.11, 141.32, 114.35, 12.82, 51.84, 98.51, 173.79, 55.6, 67.49, 44.34, 58.52, 8.6, 17.51, 43.29, 230.97, 97.15, 122.02, 233.86, 172.72, 0.0
71.19, 1.76, 31.41, 193.35, 190.21, 286.31, 343.8, 212.52, 27.41, 1.12, 16.86, 187.23, 199.28, 117.94, 132.32, 177.74, 37.53, 15.34, 39.01, 30.74, 84.03, 109.54, 5.22, 20.09, 24.5, 55.08, 48.85, 56.4, 96.04, 187.23, 8.88, 79.83, 12.57, 13.92, 12.81, 43.93, 46.18, 67.16, 5.77, 64.68, 8.62, 34.18, 28.27, 10.64, 101.08, 79.16, 119.15, 115.34, 0.0
69.96, 45.22, 46.58, 214.11, 128.82, 269.21, 332.63, 236.31, 34.86, 1.59, 14.93, 59.81, 75.77, 83.04, 163.43, 174.34, 35.15, 15.27, 51.15, 25.43, 89.2, 93.4, 6.71, 11.54, 35.02, 13.05, 31.76, 23.77, 129.69, 165.06, 26.79, 78.84, 19.3, 13.01, 23.08, 32.2, 76.77, 102.88, 15.79, 34.41, 1.63, 26.38, 6.49, 5.99, 83.15, 57.95, 76.41, 95.64, 0.0
127.2, 52.53, 4.39, 167.04, 286.28, 238.02, 284.35, 211.29, 23.79, 1.28, 13.85, 175.53, 380.76, 139.37, 135.41, 110.88, 34.33, 6.28, 29.75, 50.05, 113.62, 126.53, 14.39, 16.5, 52.21, 7.86, 34.72, 42.36, 112.28, 129.82, 11.06, 89.21, 10.68, 16.54, 34.1, 48.4, 49.06, 70.72, 14.48, 38.28, 4.6, 34.57, 26.51, 6.51, 6.06, 20.17, 109.17, 24.32, 0.0
51.93, 20.24, 66.58, 192.68, 159.1, 263.71, 360.69, 228.82, 18.18, 14.6, 35.16, 25.75, 60.49, 30.85, 124.6, 132.53, 19.52, 4.96, 42.44, 53.91, 123.87, 110.37, 11.23, 13.98, 5.81, 20.55, 50.61, 43.06, 118.21, 142.83, 76.5, 77.15, 3.89, 27.84, 47.56, 69.41, 31.67, 45.55, 9.93, 72.17, 6.13, 29.38, 25.6, 7.18, 6.23, 19.12, 26.89, 127.3, 0.0
46.47, 30.73, 26.2, 80.85, 229.08, 190.3, 205.31, 211.35, 30.29, 8.53, 9.98, 152.11, 340.94, 124.72, 162.11, 126.34, 13.08, 8.88, 48.13, 54.32, 146.33, 167.75, 18.6, 36.05, 55.83, 112.2, 49.43, 30.52, 115.58, 196.72, 28.73, 99.2, 10.5, 55.59, 25.99, 53.52, 56.71, 87.75, 31.68, 45.68, 4.26, 29.31, 12.88, 9.9, 7.09, 15.62, 58.22, 65.92, 0.0
130.45, 108.77, 114.07, 256.6, 318.59, 299.35, 355.02, 319.53, 87.49, 83.3, 83.27, 273.75, 330.42, 144.93, 224.7, 227.89, 107.52, 97.0, 116.38, 101.95, 122.31, 154.09, 109.05, 133.8, 100.1, 128.31, 102.35, 127.64, 160.51, 200.54, 189.57, 211.51, 124.58, 135.75, 130.75, 168.68, 151.06, 115.46, 131.77, 152.43, 143.15, 175.28, 163.18, 225.1, 258.26, 143.06, 263.96, 197.6, 0.0
87.78, 77.03, 70.79, 158.68, 86.16, 235.77, 372.22, 289.2, 29.78, 36.59, 31.87, 15.81, 1.13, 44.75, 224.26, 276.44, 26.58, 14.12, 58.75, 53.54, 96.52, 156.0, 16.99, 32.4, 74.93, 127.29, 85.06, 86.43, 118.05, 155.92, 195.0, 162.77, 40.75, 79.1, 46.86, 135.71, 136.12, 73.12, 146.83, 108.89, 153.68, 198.0, 119.54, 280.06, 268.44, 121.37, 282.12, 198.06, 0.0
27.53, 38.98, 58.34, 139.64, 53.19, 276.51, 388.41, 282.02, 23.44, 23.38, 41.12, 8.46, 90.97, 69.35, 152.44, 195.58, 35.75, 32.99, 56.24, 57.36, 90.94, 136.78, 42.72, 13.96, 50.6, 128.59, 68.93, 59.57, 116.27, 202.45, 106.96, 162.85, 50.55, 70.16, 29.45, 68.77, 55.68, 39.8, 118.8, 102.91, 138.4, 160.68, 76.0, 70.66, 190.11, 89.59, 164.77, 177.45, 0.0
90.05, 50.3, 59.4, 214.87, 346.15, 290.83, 405.59, 304.48, 29.99, 2.7, 24.16, 243.72, 357.27, 139.84, 168.4, 78.78, 23.51, 41.07, 57.25, 57.8, 60.04, 85.55, 16.53, 39.61, 14.69, 93.19, 77.39, 64.29, 91.05, 162.11, 116.02, 192.1, 32.15, 34.89, 45.83, 115.93, 108.03, 68.12, 142.37, 119.38, 83.11, 51.61, 78.82, 38.94, 79.27, 35.21, 153.98, 193.9, 0.0
51.15, 46.3, 36.95, 174.64, 252.34, 186.0, 258.8, 237.04, 14.96, 21.59, 28.07, 182.04, 234.14, 106.44, 120.55, 81.81, 33.4, 20.78, 50.64, 53.45, 40.19, 131.85, 27.45, 23.96, 37.79, 63.91, 52.5, 49.87, 40.06, 137.4, 112.64, 119.6, 42.2, 17.83, 70.88, 39.11, 48.8, 49.63, 59.09, 74.52, 30.82, 74.62, 18.54, 4.09, 4.81, 53.84, 77.94, 53.71, 0.0
79.65, 37.83, 52.81, 198.65, 103.35, 268.99, 312.54, 231.75, 24.79, 16.23, 13.19, 82.21, 70.95, 70.5, 160.79, 171.47, 33.44, 10.83, 32.92, 22.71, 37.5, 134.09, 21.46, 42.17, 39.03, 3.98, 21.82, 27.62, 120.52, 144.4, 121.61, 104.23, 22.78, 24.21, 46.46, 37.44, 46.04, 55.36, 45.19, 36.78, 66.73, 23.07, 60.29, 12.42, 52.37, 82.22, 92.45, 22.56, 0.0
65.87, 24.32, 24.74, 201.56, 116.65, 245.31, 374.28, 294.96, 20.72, 1.16, 32.29, 178.59, 47.54, 92.29, 197.22, 207.48, 18.23, 6.3, 37.86, 24.54, 39.55, 146.11, 26.12, 30.77, 54.83, 38.95, 39.11, 48.87, 100.03, 148.33, 128.24, 111.3, 11.72, 8.95, 32.41, 96.59, 66.49, 46.44, 27.33, 56.79, 8.95, 31.1, 26.8, 122.84, 8.91, 30.06, 56.41, 95.79, 0.0
33.7, 23.82, 23.55, 174.67, 274.04, 243.39, 259.49, 263.85, 23.2, 9.86, 8.44, 8.29, 188.17, 118.81, 128.86, 149.15, 30.76, 27.72, 51.59, 36.45, 59.15, 133.74, 23.42, 10.93, 57.77, 4.6, 26.15, 38.45, 110.75, 167.01, 56.6, 101.43, 16.98, 1.25, 10.25, 20.14, 68.53, 62.65, 38.09, 46.45, 31.72, 5.57, 6.41, 2.78, 109.51, 41.86, 81.35, 29.82, 0.0
89.35, 56.03, 26.05, 197.06, 135.7, 324.91, 447.82, 194.21, 28.14, 22.49, 29.4, 133.28, 33.4, 119.98, 183.69, 160.3, 12.37, 8.44, 37.31, 28.11, 48.28, 93.07, 22.42, 22.42, 83.26, 5.5, 25.96, 36.18, 90.55, 132.63, 57.6, 100.13, 59.44, 37.35, 10.73, 128.92, 99.02, 68.35, 37.27, 44.84, 13.16, 121.43, 24.38, 143.47, 166.16, 64.46, 32.06, 42.12, 0.0
137.56, 72.02, 99.04, 297.59, 337.26, 263.06, 320.16, 203.15, 29.43, 36.13, 29.72, 255.58, 385.14, 130.26, 129.91, 106.98, 48.8, 2.74, 53.35, 53.0, 75.59, 110.59, 14.38, 32.93, 72.72, 3.81, 30.36, 24.86, 76.7, 78.28, 65.21, 100.35, 70.44, 39.33, 9.13, 4.42, 36.74, 51.82, 23.97, 50.49, 46.61, 100.75, 97.41, 4.93, 134.41, 90.08, 146.89, 30.23, 0.0
70.96, 25.51, 9.35, 148.04, 150.51, 269.42, 370.97, 337.43, 28.58, 1.41, 36.26, 37.85, 31.83, 36.37, 172.66, 216.15, 23.07, 18.56, 61.3, 42.12, 67.86, 120.92, 23.66, 21.91, 63.54, 20.81, 36.88, 41.05, 110.5, 130.73, 63.04, 106.73, 33.86, 75.25, 4.71, 82.03, 60.48, 61.53, 36.52, 46.35, 60.32, 110.71, 73.12, 10.12, 158.26, 87.09, 140.05, 31.99, 0.0
83.83, 2.49, 32.01, 205.97, 274.19, 237.1, 259.65, 203.53, 36.78, 1.71, 16.1, 239.19, 393.25, 128.49, 191.07, 49.58, 20.81, 10.14, 57.92, 43.94, 85.42, 87.92, 20.02, 41.6, 49.43, 2.9, 30.95, 31.07, 81.13, 101.82, 51.75, 73.47, 11.33, 61.72, 6.17, 10.59, 32.39, 53.02, 34.95, 37.49, 34.64, 67.15, 4.53, 1.48, 116.71, 110.72, 100.34, 93.55, 0.0
126.46, 96.71, 129.6, 231.72, 270.32, 284.13, 379.57, 304.75, 102.82, 88.12, 98.33, 228.97, 289.86, 138.08, 195.65, 215.85, 96.66, 81.63, 116.93, 106.34, 127.61, 103.42, 113.72, 140.42, 109.4, 171.09, 101.49, 139.11, 138.49, 140.29, 178.3, 214.19, 120.12, 135.33, 123.87, 185.19, 194.17, 114.5, 175.1, 167.06, 150.12, 156.39, 180.52, 260.23, 259.28, 147.46, 235.16, 190.29, 0.0
89.32, 63.33, 82.35, 191.04, 106.93, 275.72, 204.79, 339.07, 38.75, 36.8, 31.39, 28.71, 13.1, 44.29, 145.39, 232.2, 47.21, 3.53, 45.57, 54.59, 62.61, 56.41, 21.28, 19.36, 95.3, 64.78, 57.86, 62.69, 120.32, 145.95, 157.57, 181.88, 54.78, 54.38, 52.46, 155.1, 125.08, 62.37, 162.83, 81.28, 132.8, 145.13, 102.28, 243.16, 208.73, 172.18, 301.25, 226.39, 0.0
56.67, 41.69, 61.31, 193.37, 230.18, 259.27, 358.08, 196.53, 22.12, 26.87, 45.61, 255.19, 206.27, 75.82, 154.51, 221.88, 13.27, 8.06, 40.98, 55.85, 49.39, 39.49, 12.8, 11.64, 65.63, 118.22, 34.15, 40.5, 74.92, 78.27, 136.45, 133.74, 48.86, 70.9, 38.83, 85.01, 78.46, 35.33, 99.7, 95.65, 72.68, 111.66, 88.29, 135.24, 213.46, 101.27, 179.64, 168.08, 0.0
42.66, 73.61, 47.7, 130.07, 118.55, 186.75, 246.66, 283.1, 29.82, 6.39, 27.77, 83.48, 100.59, 101.82, 214.22, 169.27, 41.45, 11.18, 51.93, 37.09, 39.7, 36.75, 11.66, 24.36, 82.32, 72.48, 29.7, 38.64, 88.42, 87.28, 91.8, 137.21, 81.77, 44.05, 17.32, 99.29, 79.53, 59.09, 139.92, 139.45, 79.23, 51.43, 89.98, 56.93, 225.88, 139.98, 137.39, 207.84, 0.0
45.53, 39.82, 56.16, 210.92, 230.92, 269.63, 352.41, 254.07, 27.12, 9.78, 25.34, 133.69, 173.52, 58.77, 142.91, 151.54, 5.64, 11.93, 66.42, 37.45, 31.64, 34.66, 5.63, 32.09, 21.7, 79.42, 29.79, 33.21, 77.26, 88.81, 115.59, 112.45, 13.13, 45.76, 42.22, 65.6, 68.57, 45.09, 116.75, 84.54, 80.39, 111.13, 83.48, 36.43, 102.35, 92.89, 82.5, 100.46, 0.0
148.3, 63.98, 52.43, 53.63, 145.81, 253.4, 386.58, 333.67, 25.88, 14.49, 25.65, 2.22, 153.45, 192.58, 130.43, 165.25, 14.81, 14.67, 46.69, 28.11, 44.43, 45.97, 9.49, 29.49, 55.77, 56.19, 32.87, 35.98, 93.33, 67.41, 175.37, 129.57, 44.56, 63.23, 60.22, 97.74, 41.34, 54.63, 81.38, 61.51, 107.04, 120.27, 9.72, 62.59, 146.03, 57.45, 75.34, 101.93, 0.0
77.33, 37.07, 23.23, 219.9, 150.63, 245.89, 174.04, 130.03, 27.75, 6.31, 32.47, 58.23, 63.36, 36.35, 161.49, 172.6, 12.86, 4.87, 49.97, 39.04, 55.16, 47.04, 36.44, 18.13, 6.02, 45.38, 39.55, 38.45, 70.74, 69.08, 36.2, 86.43, 5.62, 39.08, 14.89, 77.55, 24.59, 43.51, 101.6, 66.43, 39.86, 70.07, 46.77, 10.97, 9.45, 35.68, 91.07, 79.98, 0.0
110.1, 36.12, 44.27, 179.43, 159.69, 306.51, 468.99, 322.05, 33.55, 20.69, 11.14, 91.42, 202.96, 203.41, 222.33, 206.52, 20.34, 1.62, 42.26, 36.67, 76.69, 72.34, 7.81, 8.71, 16.12, 85.41, 47.36, 44.89, 128.6, 139.67, 80.62, 155.03, 6.84, 31.82, 19.66, 83.92, 43.13, 33.36, 101.77, 54.02, 48.84, 118.22, 60.79, 14.64, 9.17, 37.52, 99.88, 81.42, 0.0
32.77, 46.39, 57.32, 219.12, 292.87, 309.43, 401.67, 284.57, 21.13, 0.69, 17.53, 85.34, 230.34, 134.02, 196.06, 127.75, 6.33, 2.38, 55.23, 33.07, 71.69, 36.32, 5.0, 7.23, 15.65, 1.87, 26.31, 15.17, 106.49, 89.1, 47.18, 113.56, 11.81, 10.06, 14.87, 40.39, 30.01, 30.03, 106.02, 36.09, 71.48, 121.67, 49.16, 8.3, 96.58, 75.91, 124.07, 23.78, 0.0
104.37, 30.63, 73.61, 100.29, 119.06, 226.1, 188.69, 259.0, 28.57, 0.92, 11.48, 206.28, 11.45, 42.12, 147.72, 103.27, 29.56, 7.01, 66.36, 34.56, 40.6, 39.69, 4.3, 13.12, 105.0, 39.34, 49.7, 72.25, 99.7, 75.41, 7.85, 112.07, 51.94, 27.8, 12.64, 56.29, 29.83, 33.09, 130.05, 49.78, 5.24, 44.11, 9.25, 12.4, 51.7, 35.62, 91.83, 58.67, 0.0
65.84, 6.63, 45.0, 213.77, 102.65, 215.86, 269.35, 238.52, 22.16, 2.67, 35.43, 252.68, 378.11, 115.76, 81.57, 115.35, 30.42, 4.81, 39.74, 72.02, 55.88, 27.03, 5.03, 10.79, 55.29, 16.58, 36.18, 80.24, 85.52, 56.41, 74.85, 85.45, 46.38, 10.58, 18.62, 46.67, 22.32, 21.49, 30.87, 62.89, 20.52, 34.47, 24.33, 7.02, 6.34, 37.18, 48.77, 65.29, 0.0
60.13, 33.24, 39.8, 124.94, 128.39, 155.55, 299.27, 294.34, 29.56, 18.19, 12.37, 25.65, 1.07, 64.64, 181.37, 197.31, 35.93, 6.06, 55.63, 45.4, 45.48, 52.13, 15.55, 14.17, 26.23, 8.84, 29.68, 13.67, 78.04, 65.24, 94.14, 109.62, 7.86, 28.7, 2.93, 51.23, 33.29, 33.93, 10.88, 47.02, 7.16, 26.94, 6.38, 10.37, 6.58, 35.18, 66.22, 60.55, 0.0
119.55, 98.66, 122.41, 249.38, 332.33, 362.29, 363.28, 284.01, 92.81, 98.35, 85.34, 211.27, 325.63, 162.07, 187.31, 210.49, 98.94, 99.89, 90.33, 99.52, 123.28, 93.26, 102.18, 107.59, 92.95, 130.88, 101.2, 122.39, 128.64, 120.04, 188.35, 179.29, 119.32, 127.02, 98.26, 166.61, 126.63, 94.51, 159.4, 155.98, 170.74, 178.99, 161.1, 224.54, 203.35, 166.17, 233.29, 190.16, 0.0
68.69, 46.78, 56.0, 237.78, 212.57, 243.75, 353.17, 353.42, 28.33, 22.78, 31.89, 206.18, 309.64, 100.4, 217.41, 220.67, 39.59, 13.06, 49.16, 57.69, 72.78, 43.77, 23.98, 14.74, 90.84, 119.52, 54.65, 68.83, 100.28, 67.18, 138.79, 127.74, 54.06, 102.49, 58.56, 125.81, 124.16, 35.49, 123.68, 52.65, 135.33, 151.21, 120.95, 204.84, 237.27, 150.51, 286.48, 165.52, 0.0
61.34, 57.78, 88.34, 272.19, 243.23, 322.68, 308.88, 79.79, 28.47, 23.0, 38.9, 153.9, 206.14, 150.3, 154.14, 44.45, 54.95, 42.28, 58.47, 63.0, 68.43, 46.71, 19.58, 11.46, 81.04, 108.38, 70.41, 71.68, 98.79, 59.87, 112.76, 146.76, 58.83, 85.72, 54.74, 95.97, 123.86, 64.07, 116.68, 88.71, 135.19, 173.22, 74.83, 34.39, 240.3, 150.92, 288.8, 206.18, 0.0
66.08, 47.39, 83.07, 269.43, 242.8, 269.97, 372.54, 309.49, 38.41, 24.71, 32.88, 146.17, 100.26, 61.27, 206.15, 151.57, 24.45, 34.05, 63.8, 69.83, 112.68, 80.15, 10.48, 19.54, 80.14, 73.93, 90.51, 52.28, 132.59, 94.55, 157.66, 186.21, 29.46, 52.64, 60.95, 62.29, 121.44, 68.01, 53.62, 107.06, 43.76, 91.02, 113.85, 37.81, 134.87, 134.34, 68.24, 79.64, 0.0
65.66, 61.33, 58.15, 263.63, 130.64, 253.32, 424.76, 325.21, 30.25, 27.52, 28.42, 130.7, 51.9, 43.93, 213.18, 215.57, 3.78, 23.18, 50.46, 34.8, 86.71, 64.43, 5.34, 10.67, 69.05, 33.27, 68.56, 68.68, 97.18, 72.14, 133.24, 110.85, 70.13, 84.99, 42.6, 60.59, 83.22, 38.73, 24.44, 53.88, 58.95, 90.45, 90.09, 54.24, 133.87, 100.8, 126.7, 75.3, 0.0
85.69, 62.52, 17.56, 200.01, 166.62, 188.26, 331.41, 287.69, 29.2, 26.76, 27.24, 112.95, 124.57, 101.46, 171.55, 176.17, 39.58, 2.33, 46.53, 41.68, 81.37, 53.09, 9.43, 48.69, 47.6, 3.21, 36.64, 55.28, 116.1, 87.5, 116.61, 122.43, 42.98, 82.84, 51.66, 60.32, 86.99, 39.77, 29.84, 45.53, 45.96, 88.02, 54.15, 54.39, 16.48, 92.9, 220.36, 105.45, 0.0
77.18, 10.36, 41.05, 183.64, 302.02, 271.29, 313.6, 173.74, 18.1, 0.8, 17.21, 211.95, 328.27, 115.96, 157.73, 75.98, 29.66, 1.24, 37.8, 42.83, 69.69, 45.48, 6.4, 9.39, 11.62, 2.95, 29.95, 28.48, 90.94, 62.93, 52.59, 79.67, 31.78, 26.84, 24.59, 9.24, 29.16, 39.38, 48.83, 31.13, 47.34, 20.55, 34.57, 38.88, 78.27, 39.95, 89.4, 74.63, 0.0
46.91, 32.07, 15.14, 85.46, 100.32, 237.61, 168.11, 358.38, 35.11, 9.59, 27.32, 105.97, 136.1, 39.15, 154.63, 196.79, 31.91, 2.81, 54.15, 39.15, 91.02, 54.4, 8.26, 26.67, 59.97, 12.26, 36.35, 39.32, 115.35, 85.19, 6.62, 131.62, 19.93, 29.3, 43.61, 52.17, 50.21, 39.04, 70.35, 53.08, 61.16, 28.96, 77.01, 37.45, 7.73, 57.83, 152.4, 88.59, 0.0
77.86, 42.94, 24.24, 210.04, 198.67, 300.16, 307.87, 275.6, 37.53, 30.66, 20.7, 201.55, 213.61, 116.75, 147.63, 140.81, 19.83, 10.82, 45.6, 31.51, 86.08, 48.97, 4.74, 13.15, 17.31, 6.86, 27.69, 32.6, 94.83, 85.81, 48.62, 112.65, 25.91, 32.35, 7.02, 9.72, 39.35, 41.93, 32.06, 67.58, 9.34, 25.2, 87.64, 55.91, 5.66, 62.47, 106.58, 61.92, 0.0
