0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, weight
70.6, 17.06, 51.73, 49.25, 37.03, 18.68, 10.13, 36.68, 17.45, 6.13, 19.22, 17.33, 18.12, 6.6, 23.5, 9.89, 155.72, 114.8, 11.61, 16.78, 0.81, 6.72, 1.77, 14.33, 221.77, 345.77, 24.52, 29.71, 13.87, 18.68, 20.05, 16.19, 169.81, 168.56, 17.94, 21.93, 14.72, 11.22, 13.67, 215.24, 67.51, 61.06, 23.17, 46.11, 2.86, 28.76, 20.71, 73.74, 0.0
71.68, 21.59, 59.8, 63.34, 8.33, 37.38, 57.04, 33.74, 39.03, 6.75, 36.86, 20.6, 1.31, 37.51, 24.97, 2.86, 196.6, 110.4, 28.41, 16.27, 10.0, 0.52, 2.92, 35.46, 295.41, 268.4, 29.32, 27.75, 25.64, 23.02, 18.09, 28.52, 193.65, 137.5, 25.6, 36.87, 14.28, 15.49, 29.79, 211.4, 89.34, 61.34, 31.24, 53.26, 10.23, 40.21, 25.99, 101.58, 0.0
42.79, 21.0, 30.71, 25.36, 0.94, 25.51, 29.34, 43.17, 17.95, 8.61, 12.46, 0.22, 0.3, 13.18, 11.43, 2.24, 165.84, 87.12, 14.17, 21.27, 4.25, 0.78, 9.16, 18.17, 369.76, 230.37, 27.99, 35.92, 27.04, 19.86, 45.47, 30.44, 271.47, 124.71, 36.52, 22.89, 29.27, 9.75, 22.48, 234.77, 80.56, 72.52, 43.73, 11.35, 5.5, 37.71, 25.47, 102.24, 0.0
101.79, 78.72, 73.45, 84.63, 52.41, 44.41, 75.71, 91.72, 64.15, 33.17, 52.67, 57.3, 74.8, 53.39, 48.72, 33.96, 199.26, 81.59, 55.31, 44.45, 40.15, 32.66, 47.98, 60.6, 329.37, 157.42, 43.92, 66.49, 45.42, 61.71, 56.33, 65.43, 213.11, 122.55, 67.99, 78.45, 86.96, 66.82, 69.77, 263.28, 123.32, 106.53, 88.24, 87.06, 107.73, 86.15, 75.44, 106.92, 0.0
71.42, 42.3, 57.65, 73.52, 60.48, 48.16, 49.75, 45.97, 22.66, 14.32, 43.74, 60.39, 61.44, 54.76, 36.14, 13.3, 230.41, 67.57, 21.46, 17.01, 5.49, 12.43, 33.39, 32.01, 362.26, 164.21, 8.91, 31.65, 18.45, 21.77, 37.72, 40.81, 220.37, 99.19, 33.98, 57.77, 46.19, 39.27, 36.16, 252.89, 89.38, 73.49, 64.82, 48.77, 67.56, 63.81, 66.1, 65.45, 0.0
80.37, 34.05, 48.71, 57.16, 42.14, 39.76, 35.57, 54.0, 25.4, 11.36, 24.92, 44.97, 31.11, 34.4, 16.74, 5.63, 220.08, 56.14, 12.68, 15.86, 7.36, 6.82, 25.24, 46.99, 395.47, 141.28, 20.6, 32.79, 16.8, 22.26, 35.52, 26.4, 227.84, 76.96, 38.56, 63.34, 41.45, 32.89, 16.38, 163.75, 113.36, 66.38, 56.18, 52.91, 50.25, 53.09, 33.95, 57.77, 0.0
93.65, 45.8, 44.69, 76.65, 35.29, 46.66, 48.57, 44.27, 25.95, 10.0, 19.96, 46.41, 27.96, 38.79, 41.64, 6.1, 279.82, 54.96, 19.2, 20.04, 5.6, 1.4, 26.18, 15.23, 449.6, 158.15, 26.79, 45.96, 24.54, 23.89, 37.26, 41.8, 268.17, 104.57, 14.63, 47.37, 31.82, 42.24, 27.21, 58.2, 143.17, 57.39, 22.17, 58.99, 61.3, 37.82, 36.37, 76.17, 0.0
96.4, 56.68, 76.76, 82.51, 16.47, 34.78, 63.08, 65.03, 29.49, 5.29, 55.86, 50.58, 4.8, 46.25, 37.68, 20.12, 354.4, 47.86, 25.03, 21.97, 4.62, 6.94, 18.39, 61.02, 470.17, 178.48, 34.62, 45.22, 20.62, 34.45, 32.5, 39.52, 310.18, 114.22, 19.19, 12.3, 9.81, 47.51, 31.98, 59.18, 162.94, 64.57, 40.88, 8.97, 24.02, 28.22, 67.46, 96.05, 0.0
58.66, 28.75, 13.19, 54.29, 46.22, 28.25, 61.81, 93.11, 33.36, 5.57, 0.9, 47.62, 27.85, 30.1, 36.26, 18.43, 300.2, 65.53, 9.77, 22.37, 0.45, 1.12, 0.65, 59.86, 413.2, 207.62, 29.24, 50.33, 19.75, 28.93, 40.16, 42.89, 296.25, 136.66, 16.42, 32.61, 40.19, 58.94, 7.37, 61.24, 134.39, 63.42, 11.53, 21.92, 23.99, 62.58, 36.3, 76.4, 0.0
73.4, 53.94, 71.17, 90.91, 31.18, 39.69, 21.0, 60.88, 35.84, 12.58, 30.42, 56.36, 31.09, 14.57, 10.96, 5.87, 313.7, 78.92, 8.87, 21.0, 14.63, 0.5, 0.49, 2.51, 396.88, 137.09, 35.51, 46.2, 19.1, 23.19, 30.4, 33.91, 281.14, 73.92, 16.65, 59.25, 10.14, 6.87, 5.09, 39.04, 134.47, 82.67, 30.07, 87.87, 18.89, 31.67, 21.61, 71.44, 0.0
